Store,Total_Sales,Total_Customers,Total_Open_Days,Avg_Daily_Sales,Avg_Customers,Promo_Days,Sales_per_Customer,Promo_Usage_Rate,Sales_Rank,Best_Assortment,Best_StoreType,Customer_Productivity,Store_Performance_Index
805,3784390,356051,622,6084.228295819936,572.4292604501608,274,10.628786325554485,0.4405144694533762,883,0,3,6084.228295819936,2680.190599766338
806,4234755,326751,622,6808.287781350482,525.323151125402,274,12.960189869350055,0.4405144694533762,755,0,3,6808.287781350482,2999.149279887511
807,7669453,767032,781,9820.042253521127,982.1152368758003,350,9.998869669062048,0.44814340588988477,94,0,0,9820.042253521127,4400.787181475537
808,5687084,469085,780,7291.133333333333,601.3910256410256,352,12.123781404223115,0.4512820512820513,357,0,0,7291.133333333333,3290.357606837607
809,7317626,624924,779,9393.61489088575,802.2130937098844,350,11.70962549045964,0.4492939666238768,124,0,0,9393.61489088575,4220.494495263174
810,4619798,380807,779,5930.421052631579,488.8408215661104,350,12.131599471648368,0.4492939666238768,654,2,3,5930.421052631579,2664.502398486589
811,3239518,535292,784,4132.038265306122,682.7704081632653,353,6.051870754653535,0.4502551020408163,1015,0,0,4132.038265306122,1860.4713107819657
812,4966087,605630,780,6366.778205128205,776.4487179487179,352,8.199869557320476,0.4512820512820513,560,0,3,6366.778205128205,2873.212728468113
813,4514925,505237,777,5810.714285714285,650.2406692406693,348,8.936251699697369,0.44787644787644787,683,0,0,5810.714285714285,2602.4820739106453
814,6628829,543698,782,8476.763427109974,695.2659846547315,353,12.192115843722066,0.4514066496163683,200,2,3,8476.763427109974,3826.467378222277
815,5222211,507202,622,8395.837620578779,815.4372990353697,274,10.296116734555463,0.4405144694533762,497,0,0,8395.837620578779,3698.4879550459573
816,3998667,578506,779,5133.07702182285,742.6264441591784,350,6.912057956183687,0.4492939666238768,826,2,2,5133.07702182285,2306.2605361206643
817,17057867,2454370,784,21757.48341836735,3130.5739795918366,353,6.949998166535608,0.4502551020408163,2,0,0,21757.48341836735,9796.417916688359
818,4772357,496141,781,6110.572343149808,635.2637644046094,350,9.61895307987044,0.44814340588988477,612,0,3,6110.572343149808,2738.412701795689
819,4775423,423324,784,6091.100765306122,539.954081632653,353,11.280775481664163,0.4502551020408163,611,2,0,6091.100765306122,2742.5491966238023
820,7517399,677726,622,12085.850482315112,1089.5916398713825,274,11.092091789307183,0.4405144694533762,104,2,0,12085.850482315112,5323.9920131098725
821,5438993,667296,784,6937.491071428572,851.1428571428571,353,8.150795149378986,0.4502551020408163,440,0,0,6937.491071428572,3123.6407502733236
822,6066329,499161,784,7737.664540816327,636.6849489795918,353,12.153050819274743,0.4502551020408163,282,2,0,7737.664540816327,3483.922937382861
823,4549069,446881,784,5802.383928571428,570.0012755102041,353,10.179598148052838,0.4502551020408163,675,2,0,5802.383928571428,2612.552967838921
824,5358101,676454,784,6834.3125,862.8239795918367,353,7.920865276870267,0.4502551020408163,464,0,0,6834.3125,3077.1840720663263
825,2838137,334048,622,4562.921221864952,537.0546623794212,274,8.496195157582143,0.4405144694533762,1065,0,0,4562.921221864952,2010.0328212073903
826,6859209,598363,776,8839.186855670103,771.0863402061856,348,11.463290678066658,0.4484536082474227,172,2,0,8839.186855670103,3963.9652393984484
827,10000214,1302475,783,12771.665389527458,1663.441890166028,353,7.677854853260139,0.4508301404853129,33,2,0,12771.665389527458,5757.851701792072
828,4055958,457911,780,5199.946153846154,587.0653846153846,351,8.857524715501484,0.45,806,2,3,5199.946153846154,2339.9757692307694
829,4624043,617709,781,5920.669654289372,790.9206145966709,350,7.48579509121609,0.44814340588988477,651,0,2,5920.669654289372,2653.3090640221258
830,4816406,410638,780,6174.879487179487,526.4589743589744,352,11.729080114358633,0.4512820512820513,600,2,0,6174.879487179487,2786.61228139382
831,9884733,1228453,779,12689.002567394095,1576.961489088575,350,8.046488551047537,0.4492939666238768,34,0,0,12689.002567394095,5701.092296005049
832,5115779,433019,781,6550.293213828425,554.4417413572343,350,11.814213695011073,0.44814340588988477,526,0,3,6550.293213828425,2935.4707104224694
833,4293342,394316,779,5511.350449293966,506.18228498074456,350,10.888074539202062,0.4492939666238768,742,2,3,5511.350449293966,2476.2165048175716
834,4600937,501318,784,5868.5420918367345,639.4362244897959,353,9.177681631220103,0.4502551020408163,661,0,0,5868.5420918367345,2642.3410183907745
835,3979293,505659,769,5174.633289986996,657.553966189857,345,7.8695187863757985,0.4486345903771131,830,0,0,5174.633289986996,2321.519486405089
836,4606682,554940,780,5906.002564102564,711.4615384615385,352,8.301225357696328,0.4512820512820513,660,0,0,5906.002564102564,2665.27295200526
837,2608765,345575,751,3473.721704394141,460.1531291611185,336,7.549055921290603,0.4474034620505992,1089,2,0,3473.721704394141,1554.155116746247
838,6246047,639466,782,7987.2723785166245,817.7314578005115,353,9.767598277312633,0.4514066496163683,258,2,3,7987.2723785166245,3605.5078639595504
839,4019692,507297,784,5127.158163265306,647.0625,353,7.92374486740509,0.4502551020408163,817,0,2,5127.158163265306,2308.529121980425
840,5738112,827775,784,7319.0204081632655,1055.8354591836735,353,6.9319706441967925,0.4502551020408163,338,0,0,7319.0204081632655,3295.426280716368
841,2318635,321495,780,2972.608974358974,412.1730769230769,352,7.21204062271575,0.4512820512820513,1110,0,0,2972.608974358974,1341.4850756081526
842,11553523,714829,622,18574.79581993569,1149.242765273312,274,16.162638896855054,0.4405144694533762,17,2,3,18574.79581993569,8182.466325823761
843,7423466,875136,784,9468.706632653062,1116.2448979591836,353,8.482642697820681,0.4502551020408163,111,0,2,9468.706632653062,4263.333471079759
844,3255217,353844,779,4178.712451861361,454.2284980744544,350,9.199582301805316,0.4492939666238768,1013,0,0,4178.712451861361,1877.4702928773766
845,3746964,277736,776,4828.561855670103,357.9072164948454,348,13.491099461358989,0.4484536082474227,894,0,3,4828.561855670103,2165.385986821129
846,7185993,673539,779,9224.637997432606,864.620025673941,350,10.669008030715371,0.4492939666238768,137,2,0,9224.637997432606,4144.574196535831
847,5518727,784345,776,7111.761597938144,1010.7538659793814,348,7.036096360657619,0.4484536082474227,407,2,2,7111.761597938144,3189.2951495908173
848,5059150,574672,763,6630.602883355177,753.1743119266055,341,8.803543586602444,0.44692005242463956,541,2,0,6630.602883355177,2963.349388236062
849,6393691,697085,784,8155.218112244898,889.1390306122449,353,9.172039277849903,0.4502551020408163,235,2,2,8155.218112244898,3671.92856329394
850,4787781,504159,773,6193.765847347995,652.2108667529108,350,9.496569534611105,0.45278137128072443,609,0,3,6193.765847347995,2804.4217937539433
851,3392054,292151,622,5453.463022508038,469.69614147909965,274,11.610619166116152,0.4405144694533762,981,2,3,5453.463022508038,2402.329370043734
852,3597687,456050,781,4606.513444302177,583.9308578745198,350,7.888799473741915,0.44814340588988477,930,0,2,4606.513444302177,2064.3786242071214
853,7181892,792735,777,9243.104247104247,1020.2509652509652,348,9.059637836099075,0.44787644787644787,139,0,0,9243.104247104247,4139.76869754476
854,5130172,530973,780,6577.1435897435895,680.7346153846154,352,9.661832145890658,0.4512820512820513,519,0,2,6577.1435897435895,2968.146850756081
855,4477596,477358,777,5762.671814671815,614.3603603603603,348,9.379953829201563,0.44787644787644787,694,0,0,5762.671814671815,2580.9649826329364
856,5599626,750983,784,7142.380102040816,957.8864795918367,353,7.456395151421537,0.4502551020408163,387,0,0,7142.380102040816,3215.893081658684
857,5815578,720850,781,7446.322663252241,922.9833546734956,350,8.067667337171395,0.44814340588988477,330,0,2,7446.322663252241,3337.020399664897
858,2957986,260058,622,4755.604501607717,418.0996784565916,274,11.374331879811427,0.4405144694533762,1054,0,0,4755.604501607717,2094.9125939558107
859,4667332,451729,622,7503.749196141479,726.2524115755627,274,10.332150470746841,0.4405144694533762,639,0,2,7503.749196141479,3305.5100960494615
860,4521003,572462,782,5781.333759590792,732.0485933503836,351,7.897472670675084,0.44884910485933505,680,2,2,5781.333759590792,2594.946482885381
861,2674267,389298,764,3500.3494764397906,509.5523560209424,343,6.869459899614177,0.4489528795811518,1084,2,2,3500.3494764397906,1571.4919769880212
862,6715065,876626,784,8565.13392857143,1118.1454081632653,353,7.660125298587995,0.4502551020408163,193,2,0,8565.13392857143,3856.4952510021867
863,6836861,814889,887,7707.847801578354,918.7023675310033,354,8.389929180538699,0.399098083427283,178,2,0,7707.847801578354,3076.1872849591177
864,3316575,456851,777,4268.436293436293,587.967824967825,348,7.259642640598357,0.44787644787644787,1000,0,0,4268.436293436293,1911.7320850911585
865,5894369,496348,779,7566.584082156611,637.160462130937,350,11.875476480211464,0.4492939666238768,316,2,3,7566.584082156611,3399.6205760652297
866,5368119,379569,781,6873.391805377721,486.00384122919337,350,14.142669712226235,0.44814340588988477,460,0,3,6873.391805377721,3080.2652136775955
867,3809715,360886,880,4329.221590909091,410.0977272727273,354,10.556560797592592,0.4022727272727273,872,2,3,4329.221590909091,1741.5277763429754
868,7480652,509296,781,9578.29961587708,652.1075544174136,350,14.688220602557255,0.44814340588988477,107,2,3,9578.29961587708,4292.45181249293
869,4659180,678666,780,5973.307692307692,870.0846153846154,352,6.865203207468769,0.4512820512820513,641,0,2,5973.307692307692,2695.6465483234715
870,5349346,670529,772,6929.204663212436,868.5608808290156,348,7.977799617913617,0.45077720207253885,466,0,0,6929.204663212436,3123.5274906708905
871,4889449,374591,781,6260.498079385403,479.62996158770807,350,13.052766884415268,0.44814340588988477,579,2,3,6260.498079385403,2805.6009318628567
872,6649861,640124,779,8536.406931964057,821.7252888318357,350,10.38839506095694,0.4492939666238768,197,2,0,8536.406931964057,3835.3561311776893
873,2990009,355880,780,3833.344871794872,456.2564102564103,352,8.401733730470946,0.4512820512820513,1047,0,0,3833.344871794872,1729.9197370151217
874,3593615,399658,784,4583.692602040816,509.76785714285717,353,8.99172542523858,0.4502551020408163,932,0,0,4583.692602040816,2063.8309802556228
875,3943035,366310,779,5061.662387676508,470.23106546854945,350,10.764202451475526,0.4492939666238768,840,0,3,5061.662387676508,2274.1743718700613
876,7069345,779006,766,9228.909921671018,1016.9791122715404,344,9.074827408261298,0.4490861618798956,150,0,0,9228.909921671018,4144.575735058525
877,5103191,704036,806,6331.502481389578,873.4937965260546,353,7.248480191353851,0.43796526054590573,529,2,0,6331.502481389578,2772.9781339088354
878,6801666,620669,780,8720.084615384616,795.7294871794871,351,10.958604344666803,0.45,183,2,3,8720.084615384616,3924.0380769230774
879,2340576,216037,622,3762.983922829582,347.3263665594855,274,10.834144151233353,0.4405144694533762,1109,0,3,3762.983922829582,1657.6488663268576
880,5832985,614028,777,7507.059202059202,790.2548262548263,348,9.49954236614617,0.44787644787644787,324,2,0,7507.059202059202,3362.2350094164767
881,3274150,483296,779,4203.016688061617,620.405648267009,350,6.774626729788784,0.4492939666238768,1007,0,0,4203.016688061617,1888.3900395655533
882,5081054,647761,769,6607.352405721716,842.3420026007802,345,7.844025805814182,0.4486345903771131,531,0,0,6607.352405721716,2964.286840018195
883,3714779,391539,779,4768.650834403081,502.61745827984595,350,9.487634692840304,0.4492939666238768,901,0,0,4768.650834403081,2142.52604883322
884,3443958,329703,622,5536.90996784566,530.0691318327974,274,10.44563743732996,0.4405144694533762,972,2,3,5536.90996784566,2439.088956896641
885,4235932,565894,776,5458.6752577319585,729.2448453608248,348,7.485380654327489,0.4484536082474227,754,0,0,5458.6752577319585,2447.962615580827
886,5018882,474412,779,6442.724005134788,609.0012836970475,350,10.579163258939488,0.4492939666238768,553,2,0,6442.724005134788,2894.677024129879
887,5317050,445543,772,6887.370466321244,577.1282383419689,345,11.933864969262226,0.44689119170984454,472,0,3,6887.370466321244,3077.9051954414886
888,6271013,582833,784,7998.741071428572,743.4094387755102,353,10.759536608256568,0.4502551020408163,250,0,3,7998.741071428572,3601.47397731414
889,3232661,353304,780,4144.4371794871795,452.95384615384614,351,9.149800172089758,0.45,1016,0,3,4144.4371794871795,1864.996730769231
890,3563801,276589,622,5729.583601286174,444.6768488745981,274,12.884825499206404,0.4405144694533762,942,0,0,5729.583601286174,2523.9644803093433
891,6189692,851629,776,7976.407216494846,1097.4600515463917,348,7.268061562018203,0.4484536082474227,268,2,0,7976.407216494846,3577.048597087895
892,5927347,608437,780,7599.162820512821,780.0474358974359,352,9.741923978982213,0.4512820512820513,313,0,0,7599.162820512821,3429.3657856673244
893,3978679,514925,622,6396.59003215434,827.8536977491962,274,7.726715541098218,0.4405144694533762,831,0,0,6396.59003215434,2817.7904643252236
894,6529198,797763,771,8468.47989623865,1034.7120622568093,349,8.184383081190779,0.45265888456549935,217,0,0,8468.47989623865,3833.332663796743
895,7248912,685097,777,9329.359073359074,881.7207207207207,348,10.580854973821225,0.44787644787644787,133,2,0,9329.359073359074,4178.400202739971
896,5439130,852792,784,6937.665816326531,1087.7448979591836,353,6.378026529329543,0.4502551020408163,439,2,0,6937.665816326531,3123.7194300551855
897,2717511,268885,778,3492.9447300771208,345.61053984575835,350,10.106592037488145,0.4498714652956298,1080,2,2,3492.9447300771208,1571.3761639164425
898,5173270,555939,782,6615.434782608696,710.9194373401534,353,9.30546336918259,0.4514066496163683,503,0,0,6615.434782608696,2986.251250972979
899,4109286,438759,780,5268.315384615385,562.5115384615384,352,9.365701900131963,0.4512820512820513,787,0,3,5268.315384615385,2377.49617357002
900,3635287,341494,622,5844.512861736334,549.0257234726688,274,10.645244133132646,0.4405144694533762,926,0,0,5844.512861736334,2574.592482501215
901,5669137,500746,784,7231.0420918367345,638.7066326530612,353,11.321382497314007,0.4502551020408163,362,2,0,7231.0420918367345,3255.8135949213865
902,3039385,391201,622,4886.471061093248,628.9405144694534,274,7.76936919895399,0.4405144694533762,1039,0,0,4886.471061093248,2152.5612069767685
903,7300878,508657,622,11737.745980707396,817.7765273311898,274,14.35324393451776,0.4405144694533762,126,2,3,11737.745980707396,5170.646943269817
904,3742423,319701,622,6016.757234726688,513.9887459807074,274,11.706009677792688,0.4405144694533762,896,2,3,6016.757234726688,2650.4686210853897
905,6645066,987344,779,8530.25160462131,1267.4505776636713,350,6.730243967654637,0.4492939666238768,199,0,0,8530.25160462131,3832.590579739998
906,8535775,992530,781,10929.289372599233,1270.8450704225352,350,8.600017127945755,0.44814340588988477,53,0,0,10929.289372599233,4897.888963392742
907,4884914,646047,779,6270.749679075738,829.3286264441592,350,7.561236256804846,0.4492939666238768,583,2,0,6270.749679075738,2817.4099970173406
908,3307400,283561,781,4234.8271446863,363.07426376440463,350,11.663804260811606,0.44814340588988477,1003,0,0,4234.8271446863,1897.8098599746543
909,6512493,619197,607,10728.983525535421,1020.0939044481055,267,10.517643011836297,0.43986820428336076,223,2,0,10728.983525535421,4719.338717163027
910,4452869,447385,780,5708.80641025641,573.5705128205128,351,9.953103032064107,0.45,699,2,3,5708.80641025641,2568.9628846153846
911,7749768,712986,784,9884.908163265307,909.420918367347,353,10.869453257146704,0.4502551020408163,90,2,0,9884.908163265307,4450.730333715119
912,4520528,594778,784,5765.9795918367345,758.6454081632653,353,7.600361815669039,0.4502551020408163,681,2,2,5765.9795918367345,2596.1617294877133
913,6900317,902068,776,8892.161082474227,1162.458762886598,348,7.649442170656758,0.4484536082474227,166,0,0,8892.161082474227,3987.7217225528752
914,7453259,888608,784,9506.707908163266,1133.4285714285713,353,8.387566846123375,0.4502551020408163,109,2,2,9506.707908163266,4280.443739262287
915,3942303,319510,622,6338.1077170418,513.6816720257235,274,12.33859034146036,0.4405144694533762,841,2,3,6338.1077170418,2792.028158311018
916,4176608,546736,776,5382.226804123711,704.5567010309278,348,7.639167715314155,0.4484536082474227,767,0,0,5382.226804123711,2413.679030715273
917,5221594,577462,779,6702.944801026958,741.2862644415918,350,9.042316204356304,0.4492939666238768,498,0,0,6702.944801026958,3011.5926577142945
918,4046072,431296,780,5187.271794871795,552.9435897435898,352,9.381195281198991,0.4512820512820513,807,2,0,5187.271794871795,2340.9226561472715
919,3438093,420199,621,5536.381642512078,676.6489533011272,274,8.182058976818126,0.44122383252818037,973,0,0,5536.381642512078,2442.783526647841
920,3585330,361808,622,5764.196141479099,581.6848874598071,274,9.909482377393534,0.4405144694533762,936,0,0,5764.196141479099,2539.2118050888635
921,7389638,853783,780,9473.894871794872,1094.5935897435897,352,8.6551711617589,0.4512820512820513,114,0,0,9473.894871794872,4275.398711374096
922,5739531,552904,775,7405.846451612903,713.4245161290322,350,10.380700808820338,0.45161290322580644,337,0,3,7405.846451612903,3344.5758168574403
923,4167230,501835,784,5315.344387755102,640.0956632653061,353,8.30398437733518,0.4502551020408163,770,0,0,5315.344387755102,2393.2609296907535
924,3702496,350663,779,4752.883183568678,450.14505776636713,350,10.558559072385737,0.4492939666238768,906,0,0,4752.883183568678,2135.4417384454905
925,5147464,921935,769,6693.711313394018,1198.8751625487646,345,5.583326373334346,0.4486345903771131,510,0,2,6693.711313394018,3003.0304331871735
926,5655998,422709,779,7260.587933247753,542.630295250321,350,13.380358591844507,0.4492939666238768,371,2,3,7260.587933247753,3262.1383525503384
927,5059388,672726,772,6553.611398963731,871.4067357512953,348,7.52072612029266,0.45077720207253885,540,0,0,6553.611398963731,2954.2186098955676
928,6243438,539545,779,8014.682926829269,692.612323491656,350,11.571672427693706,0.4492939666238768,259,2,3,8014.682926829269,3600.9486834277845
929,4559231,557548,784,5815.345663265306,711.1581632653061,353,8.177288771549714,0.4502551020408163,674,2,0,5815.345663265306,2618.389055016139
930,5569973,911976,779,7150.1578947368425,1170.7008985879334,350,6.107587261068273,0.4492939666238768,392,0,0,7150.1578947368425,3212.522802513344
931,3140234,386489,875,3588.8388571428573,441.7017142857143,354,8.125028137928894,0.4045714285714286,1024,2,0,3588.8388571428573,1451.9416633469389
932,4607215,455455,623,7395.208667736758,731.0674157303371,275,10.115631621126127,0.44141252006420545,659,0,0,7395.208667736758,3264.3376944263377
933,5718554,706128,780,7331.4794871794875,905.2923076923076,352,8.098466566968028,0.4512820512820513,349,2,0,7331.4794871794875,3308.5651019066404
934,5268860,529417,779,6763.620025673941,679.6110397946085,350,9.95219269498335,0.4492939666238768,481,2,0,6763.620025673941,3038.8536700717323
935,4430153,470734,784,5650.705357142857,600.4260204081633,353,9.411160018184367,0.4502551020408163,706,2,0,5650.705357142857,2544.2589171829445
936,5496846,694390,779,7056.284980744545,891.3863928112966,350,7.91607886058267,0.4492939666238768,416,0,0,7056.284980744545,3170.3462686272023
937,5648895,457265,781,7232.900128040973,585.4865556978233,350,12.353657069751677,0.44814340588988477,374,0,3,7232.900128040973,3241.3764978416652
938,7375962,755547,784,9408.114795918367,963.7079081632653,353,9.762413192031733,0.4502551020408163,117,0,0,9408.114795918367,4236.051687447938
939,4656745,449101,779,5977.849807445443,576.5096277278562,350,10.369037254426065,0.4492939666238768,643,0,3,5977.849807445443,2685.811851868941
940,5657022,579554,780,7252.592307692307,743.0179487179487,352,9.76099207321492,0.4512820512820513,369,2,3,7252.592307692307,3272.9647337278107
941,3129057,344647,622,5030.638263665594,554.0948553054662,274,9.079019982764974,0.4405144694533762,1025,0,0,5030.638263665594,2216.068945730503
942,4731583,367396,781,6058.364916773367,470.41741357234315,350,12.878700366906553,0.44814340588988477,622,2,3,6058.364916773367,2715.0162879266054
943,5428994,471937,779,6969.183568677792,605.8241335044929,350,11.503641375861609,0.4492939666238768,446,2,3,6969.183568677792,3131.2121297011904
944,6217518,963947,784,7930.507653061224,1229.5242346938776,353,6.450062088475819,0.4502551020408163,261,0,2,7930.507653061224,3570.7515325645563
945,3429965,416215,784,4374.955357142857,530.8864795918367,353,8.240849080403157,0.4502551020408163,974,2,0,4374.955357142857,1969.845970754373
946,3274470,414924,779,4203.427471116816,532.6367137355584,350,7.8917343899123695,0.4492939666238768,1006,0,0,4203.427471116816,1888.5746019138458
947,6470539,879169,771,8392.398184176394,1140.2970168612192,348,7.359835253517811,0.45136186770428016,228,0,0,8392.398184176394,3788.0085189278666
948,6437314,1589133,928,6936.760775862069,1712.427801724138,355,4.050834008229645,0.38254310344827586,233,1,1,6936.760775862069,2653.6099950765456
949,4194405,389579,784,5350.006377551021,496.9119897959184,353,10.766506921574315,0.4502551020408163,762,0,0,5350.006377551021,2408.8676674432527
950,4450296,435793,775,5742.317419354838,562.3135483870968,348,10.211949251135287,0.44903225806451613,701,0,0,5742.317419354838,2578.4857573361082
951,6058267,559971,779,7776.97946084724,718.8331193838254,350,10.81889419273498,0.4492939666238768,285,2,3,7776.97946084724,3494.149950316475
952,4085326,329797,622,6568.048231511254,530.2202572347267,274,12.387395882921918,0.4405144694533762,798,2,3,6568.048231511254,2893.3202820483657
953,4162942,424309,782,5323.455242966752,542.5946291560102,353,9.811109356624536,0.4514066496163683,774,0,0,5323.455242966752,2403.0430956103114
954,5426552,705305,779,6966.048780487805,905.397946084724,350,7.69390830917121,0.4492939666238768,447,0,0,6966.048780487805,3129.803688280785
955,3676529,355771,779,4719.5494223363285,456.7021822849807,350,10.333976068875765,0.4492939666238768,915,2,3,4719.5494223363285,2120.4650806389154
956,2992188,385118,776,3855.9123711340208,496.2860824742268,348,7.769535570915927,0.4484536082474227,1046,0,0,3855.9123711340208,1729.1978159209268
957,6192726,666924,784,7898.885204081633,850.6683673469388,353,9.285504795149073,0.4502551020408163,266,2,3,7898.885204081633,3556.5133635724696
958,3327635,441182,784,4244.432397959184,562.7321428571429,353,7.542544800105172,0.4502551020408163,997,0,0,4244.432397959184,1911.077342448459
959,5528325,583763,784,7051.434948979592,744.5956632653061,353,9.470153127210871,0.4502551020408163,406,2,0,7051.434948979592,3174.9445624869845
960,5251132,431941,781,6723.600512163893,553.0614596670935,350,12.157058487154496,0.44814340588988477,486,0,3,6723.600512163893,3013.1372333641007
961,5080588,536603,779,6521.935815147625,688.8356867779204,350,9.46805739065939,0.4492939666238768,532,2,3,6521.935815147625,2930.266412454004
962,5125011,696101,766,6690.6148825065275,908.748041775457,345,7.36245314975844,0.45039164490861616,522,0,2,6690.6148825065275,3013.3970423821825
963,8385406,791630,779,10764.320924261874,1016.2130937098844,351,10.592582393289794,0.45057766367137353,55,2,0,10764.320924261874,4850.162573062796
964,7534699,1077174,772,9759.972797927461,1395.30310880829,348,6.994876408082631,0.45077720207253885,102,0,0,9759.972797927461,4399.573230153829
965,6626600,707184,781,8484.763124199744,905.4852752880922,350,9.37040430778977,0.44814340588988477,202,2,0,8484.763124199744,3802.3906446477727
966,3753283,475390,779,4818.078305519897,610.2567394094993,350,7.895166074170681,0.4492939666238768,892,0,0,4818.078305519897,2164.7335133914817
967,6731473,719270,779,8641.172015404365,923.3247753530167,350,9.358756795083904,0.4492939666238768,191,2,0,8641.172015404365,3882.426451080267
968,5609742,683254,780,7191.976923076923,875.9666666666667,352,8.210331736074725,0.4512820512820513,381,0,2,7191.976923076923,3245.6100986193296
969,2645117,452346,755,3503.4662251655627,599.1337748344371,339,5.847552537217086,0.44900662251655626,1085,2,0,3503.4662251655627,1573.079536862418
970,2573975,312532,781,3295.742637644046,400.16901408450707,350,8.235876646231427,0.44814340588988477,1091,0,0,3295.742637644046,1476.9653305703152
971,6392792,761659,773,8270.106080206986,985.3285899094437,348,8.393246846685985,0.4501940491591203,236,0,2,8270.106080206986,3723.1525432238436
972,2402627,272238,702,3422.545584045584,387.8034188034188,319,8.825465217934308,0.4544159544159544,1106,0,0,3422.545584045584,1555.259318106184
973,5017528,615311,779,6440.985879332477,789.8729139922979,350,8.154458477095323,0.4492939666238768,554,2,3,6440.985879332477,2893.8960946936677
974,7178474,971204,622,11540.95498392283,1561.4212218649518,274,7.391314286184983,0.4405144694533762,140,0,0,11540.95498392283,5083.957661728063
975,6010559,579446,779,7715.736842105263,743.8331193838254,350,10.37294070543243,0.4492939666238768,293,2,0,7715.736842105263,3466.6340112154585
976,5433498,559119,779,6974.965340179718,717.7394094993582,350,9.717963438910143,0.4492939666238768,443,0,0,6974.965340179718,3133.8098447534035
977,2974291,318092,623,4774.142857142857,510.58105939004815,275,9.350411201790678,0.44141252006420545,1049,0,0,4774.142857142857,2107.3664297179544
978,5626588,757830,780,7213.574358974359,971.5769230769231,352,7.424604462742304,0.4512820512820513,377,2,2,7213.574358974359,3255.3566337935567
979,4898808,497651,782,6264.460358056266,636.3823529411765,353,9.843862465864632,0.4514066496163683,578,2,0,6264.460358056266,2827.819061884734
980,5468281,432164,779,7019.6161745827985,554.7676508344031,350,12.653254320119213,0.4492939666238768,429,0,0,7019.6161745827985,3153.8711952554295
981,5700952,588296,780,7308.912820512821,754.225641025641,351,9.690618328188531,0.45,355,2,3,7308.912820512821,3289.0107692307693
982,6285458,539497,780,8058.279487179487,691.6628205128205,352,11.650589345260492,0.4512820512820513,249,0,3,8058.279487179487,3636.556896778435
983,7941077,1068066,774,10259.789405684754,1379.9302325581396,350,7.435005889149172,0.45219638242894056,82,0,0,10259.789405684754,4639.439653733416
984,4708162,574511,776,6067.219072164949,740.3492268041238,348,8.195077204788072,0.4484536082474227,630,0,2,6067.219072164949,2720.866284939951
985,6516900,601984,777,8387.258687258687,774.7541827541828,348,10.82570300871784,0.44787644787644787,222,2,2,8387.258687258687,3756.4556282703
986,4802035,639283,772,6220.2525906735755,828.0867875647668,349,7.511595021297297,0.4520725388601036,605,0,0,6220.2525906735755,2812.00538101694
987,5368327,680093,784,6847.355867346939,867.4655612244898,353,7.893518974610825,0.4502551020408163,459,0,2,6847.355867346939,3083.056914762078
988,3683288,566446,784,4698.071428571428,722.5076530612245,353,6.502452131359388,0.4502551020408163,914,0,0,4698.071428571428,2115.330630466472
989,3260812,356745,622,5242.463022508038,573.5450160771704,274,9.14045606805982,0.4405144694533762,1011,0,0,5242.463022508038,2309.3808169890713
990,4999125,447315,780,6409.134615384615,573.4807692307693,352,11.175849233761443,0.4512820512820513,556,0,3,6409.134615384615,2892.32741617357
991,4484520,418129,779,5756.765083440308,536.7509627727857,350,10.725206814165006,0.4492939666238768,689,0,0,5756.765083440308,2586.479819260729
992,4452757,546190,779,5715.991014120667,701.1424903722722,350,8.152395686482725,0.4492939666238768,700,0,0,5715.991014120667,2568.160275920711
993,5942063,587207,780,7618.029487179487,752.8294871794872,352,10.119196467344565,0.4512820512820513,306,2,3,7618.029487179487,3437.879973701512
994,3536283,344327,779,4539.516046213093,442.01155327342747,350,10.270129847499614,0.4492939666238768,953,0,0,4539.516046213093,2039.5771709558187
995,7226190,614734,780,9264.346153846154,788.1205128205128,352,11.754986709698828,0.4512820512820513,134,0,3,9264.346153846154,4180.833136094675
996,4993206,534380,767,6510.0469361147325,696.7144719687093,347,9.343923799543395,0.45241199478487615,557,0,2,6510.0469361147325,2945.2233205108373
997,4028334,322024,781,5157.918053777209,412.3226632522407,350,12.509421658013068,0.44814340588988477,812,2,3,5157.918053777209,2311.4869639206445
998,3354263,415133,777,4316.940797940798,534.2767052767052,348,8.079971960793287,0.44787644787644787,986,0,0,4316.940797940798,1933.4561102746432
999,7163321,515113,780,9183.744871794872,660.401282051282,352,13.906309877638499,0.4512820512820513,146,2,3,9183.744871794872,4144.459224194609
1000,4635525,423675,622,7452.612540192926,681.1495176848874,274,10.941228536024076,0.4405144694533762,649,2,0,7452.612540192926,3282.9836591846647
1001,4239004,485624,782,5420.721227621483,621.002557544757,353,8.72898374050706,0.4514066496163683,753,0,2,5420.721227621483,2446.9496078649404
1002,4753790,562417,784,6063.507653061224,717.3686224489796,353,8.452429425141844,0.4502551020408163,617,2,3,6063.507653061224,2730.125257054352
1003,5751204,602250,779,7382.803594351733,773.1065468549423,350,9.549529265255293,0.4492939666238768,335,0,0,7382.803594351733,3317.049111711305
1004,3212907,281082,622,5165.445337620578,451.9003215434084,274,11.430497150297779,0.4405144694533762,1019,2,3,5165.445337620578,2275.453412392345
1005,4834459,729683,779,6205.9807445442875,936.6919127086007,350,6.625423642869575,0.4492939666238768,591,0,0,6205.9807445442875,2788.3097055077033
